slug;name;level;soul_shard;gold;time_days;time_seconds;effect_value;effect_name;oracle;req1;req2;req3;req4;inf
secretf_36;Количество воинов в Штурме;9;275000;2550000;15199;0;16,00%;Количество воинов в Штурме;35;Здоровье против I тира в Крепостях 7;Здоровье против II тира в Крепостях 7;Здоровье против III тира в Крепостях 7;;110000000
secretf_36;Количество воинов в Штурме;10;410000;3750000;22570;0;20,00%;Количество воинов в Штурме;35;Здоровье против I тира в Крепостях 10;Здоровье против II тира в Крепостях 10;Здоровье против III тира в Крепостях 10;;240000000
secretf_37;Здоровье против IV тира в Крепостях;1;10500;570000;342;0;0,50%;Здоровье против IV тира в Крепостях;31;Количество воинов в Штурме 1;;;;160000
secretf_37;Здоровье против IV тира в Крепостях;2;15500;710000;508;0;1,00%;Здоровье против IV тира в Крепостях;31;Количество воинов в Штурме 1;;;;355000
secretf_37;Здоровье против IV тира в Крепостях;3;23000;850000;754;0;1,50%;Здоровье против IV тира в Крепостях;32;Количество воинов в Штурме 2;;;;800000
secretf_37;Здоровье против IV тира в Крепостях;4;34000;990000;1119;0;2,00%;Здоровье против IV тира в Крепостях;32;Количество воинов в Штурме 3;;;;1850000
secretf_37;Здоровье против IV тира в Крепостях;5;50000;1150000;1662;0;2,50%;Здоровье против IV тира в Крепостях;33;Количество воинов в Штурме 4;;;;4100000
secretf_37;Здоровье против IV тира в Крепостях;6;74500;1300000;2468;0;3,00%;Здоровье против IV тира в Крепостях;33;Количество воинов в Штурме 4;;;;9200000
secretf_37;Здоровье против IV тира в Крепостях;7;115000;1450000;3665;0;3,50%;Здоровье против IV тира в Крепостях;34;Количество воинов в Штурме 5;;;;21000000
secretf_37;Здоровье против IV тира в Крепостях;8;165000;1700000;5442;0;4,00%;Здоровье против IV тира в Крепостях;34;Количество воинов в Штурме 6;;;;47000000
secretf_37;Здоровье против IV тира в Крепостях;9;245000;2150000;8080;0;4,50%;Здоровье против IV тира в Крепостях;35;Количество воинов в Штурме 7;;;;110000000
secretf_37;Здоровье против IV тира в Крепостях;10;365000;3100000;11999;0;5,00%;Здоровье против IV тира в Крепостях;35;Количество воинов в Штурме 10;;;;240000000
secretf_38;Здоровье против V тира в Крепостях;1;10500;570000;342;0;0,50%;Здоровье против V тира в Крепостях;31;Количество воинов в Штурме 1;;;;160000
secretf_38;Здоровье против V тира в Крепостях;2;15500;710000;508;0;1,00%;Здоровье против V тира в Крепостях;31;Количество воинов в Штурме 1;;;;355000
secretf_38;Здоровье против V тира в Крепостях;3;23000;850000;754;0;1,50%;Здоровье против V тира в Крепостях;32;Количество воинов в Штурме 2;;;;800000
secretf_38;Здоровье против V тира в Крепостях;4;34000;990000;1119;0;2,00%;Здоровье против V тира в Крепостях;32;Количество воинов в Штурме 3;;;;1850000
secretf_38;Здоровье против V тира в Крепостях;5;50000;1150000;1662;0;2,50%;Здоровье против V тира в Крепостях;33;Количество воинов в Штурме 4;;;;4100000
secretf_38;Здоровье против V тира в Крепостях;6;74500;1300000;2468;0;3,00%;Здоровье против V тира в Крепостях;33;Количество воинов в Штурме 4;;;;9200000
secretf_38;Здоровье против V тира в Крепостях;7;115000;1450000;3665;0;3,50%;Здоровье против V тира в Крепостях;34;Количество воинов в Штурме 5;;;;21000000
secretf_38;Здоровье против V тира в Крепостях;8;165000;1700000;5442;0;4,00%;Здоровье против V тира в Крепостях;34;Количество воинов в Штурме 6;;;;47000000
secretf_38;Здоровье против V тира в Крепостях;9;245000;2150000;8080;0;4,50%;Здоровье против V тира в Крепостях;35;Количество воинов в Штурме 7;;;;110000000
secretf_38;Здоровье против V тира в Крепостях;10;365000;3100000;11999;0;5,00%;Здоровье против V тира в Крепостях;35;Количество воинов в Штурме 10;;;;240000000
secretf_39;Здоровье против VI тира в Крепостях;1;10500;570000;342;0;0,50%;Здоровье против VI тира в Крепостях;31;Количество воинов в Штурме 1;;;;160000
secretf_39;Здоровье против VI тира в Крепостях;2;15500;710000;508;0;1,00%;Здоровье против VI тира в Крепостях;31;Количество воинов в Штурме 1;;;;355000
secretf_39;Здоровье против VI тира в Крепостях;3;23000;850000;754;0;1,50%;Здоровье против VI тира в Крепостях;32;Количество воинов в Штурме 2;;;;800000
secretf_39;Здоровье против VI тира в Крепостях;4;34000;990000;1119;0;2,00%;Здоровье против VI тира в Крепостях;32;Количество воинов в Штурме 3;;;;1850000
secretf_39;Здоровье против VI тира в Крепостях;5;50000;1150000;1662;0;2,50%;Здоровье против VI тира в Крепостях;33;Количество воинов в Штурме 4;;;;4100000
secretf_39;Здоровье против VI тира в Крепостях;6;74500;1300000;2468;0;3,00%;Здоровье против VI тира в Крепостях;33;Количество воинов в Штурме 4;;;;9200000
secretf_39;Здоровье против VI тира в Крепостях;7;115000;1450000;3665;0;3,50%;Здоровье против VI тира в Крепостях;34;Количество воинов в Штурме 5;;;;21000000
secretf_39;Здоровье против VI тира в Крепостях;8;165000;1700000;5442;0;4,00%;Здоровье против VI тира в Крепостях;34;Количество воинов в Штурме 6;;;;47000000
secretf_39;Здоровье против VI тира в Крепостях;9;245000;2150000;8080;0;4,50%;Здоровье против VI тира в Крепостях;35;Количество воинов в Штурме 7;;;;110000000
secretf_39;Здоровье против VI тира в Крепостях;10;365000;3100000;11999;0;5,00%;Здоровье против VI тира в Крепостях;35;Количество воинов в Штурме 10;;;;240000000
secretf_40;Здоровье против VII тира в Крепостях;1;10500;570000;342;0;0,50%;Здоровье против VII тира в Крепостях;31;Здоровье против IV тира в Крепостях 1;Здоровье против V тира в Крепостях 1;Здоровье против VI тира в Крепостях 1;;160000
secretf_40;Здоровье против VII тира в Крепостях;2;15500;710000;508;0;1,00%;Здоровье против VII тира в Крепостях;31;Здоровье против IV тира в Крепостях 1;Здоровье против V тира в Крепостях 1;Здоровье против VI тира в Крепостях 1;;355000
secretf_40;Здоровье против VII тира в Крепостях;3;23000;850000;754;0;1,50%;Здоровье против VII тира в Крепостях;32;Здоровье против IV тира в Крепостях 2;Здоровье против V тира в Крепостях 2;Здоровье против VI тира в Крепостях 2;;800000
secretf_40;Здоровье против VII тира в Крепостях;4;34000;990000;1119;0;2,00%;Здоровье против VII тира в Крепостях;32;Здоровье против IV тира в Крепостях 3;Здоровье против V тира в Крепостях 3;Здоровье против VI тира в Крепостях 3;;1850000
secretf_40;Здоровье против VII тира в Крепостях;5;50000;1150000;1662;0;2,50%;Здоровье против VII тира в Крепостях;33;Здоровье против IV тира в Крепостях 4;Здоровье против V тира в Крепостях 4;Здоровье против VI тира в Крепостях 4;;4100000
secretf_40;Здоровье против VII тира в Крепостях;6;74500;1300000;2468;0;3,00%;Здоровье против VII тира в Крепостях;33;Здоровье против IV тира в Крепостях 4;Здоровье против V тира в Крепостях 4;Здоровье против VI тира в Крепостях 4;;9200000
secretf_40;Здоровье против VII тира в Крепостях;7;115000;1450000;3665;0;3,50%;Здоровье против VII тира в Крепостях;34;Здоровье против IV тира в Крепостях 5;Здоровье против V тира в Крепостях 5;Здоровье против VI тира в Крепостях 5;;21000000
secretf_40;Здоровье против VII тира в Крепостях;8;165000;1700000;5442;0;4,00%;Здоровье против VII тира в Крепостях;34;Здоровье против IV тира в Крепостях 6;Здоровье против V тира в Крепостях 6;Здоровье против VI тира в Крепостях 6;;47000000
secretf_40;Здоровье против VII тира в Крепостях;9;245000;2150000;8080;0;4,50%;Здоровье против VII тира в Крепостях;35;Здоровье против IV тира в Крепостях 7;Здоровье против V тира в Крепостях 7;Здоровье против VI тира в Крепостях 7;;110000000
secretf_40;Здоровье против VII тира в Крепостях;10;365000;3100000;11999;0;5,00%;Здоровье против VII тира в Крепостях;35;Здоровье против IV тира в Крепостях 10;Здоровье против V тира в Крепостях 10;Здоровье против VI тира в Крепостях 10;;240000000
